GEO_NAME,% vaccinated,Low income,% visible minority,% manufacturing,% wholesale trade,% transportation and warehousing,% retail trade,% information and cultural industries,% construction,% education services,% health care and social services,% accommodation and food services,% english nor french,median individual income,average individual income,income - % in bottom decile,income - % in top decile,average age,median age,population,% commuting by car or truck as driver,% commuting by car or truck as passenger,% commuting by vehicle,% commuting by public transit,% commuting by walking,% commuting by bicycle,% commuting by other method,% leaving for work between 5am and 6am,% leaving for work between 6am and 7am,% leaving for work between 7am and 8am,% leaving for work between 8am and 9am,% leaving for work between 9am and 12pm,% leaving for work between 12pm and 5am,% first generation immigrants,% second generation immigrants,% third generation or more immigrants
K1S,0.25,0.12300000000000001,0.16932449381831213,0.019157088122605363,0.017978190391983496,0.015030946065428824,0.07191276156793398,0.034777483053345125,0.024167403477748307,0.1066902446212791,0.11022693781314472,0.06690244621279104,0.005884450784593438,50702.0,71093.0,0.11926605504587157,0.30167296276308686,40.4,38.7,28660.0,0.42606516290726815,0.04296455424274973,0.04296455424274973,0.19298245614035087,0.20479770855710705,0.12316505549588257,0.009308986752595776,0.014684813753581662,0.08810888252148998,0.2521489971346705,0.372134670487106,0.1558022922636103,0.1167621776504298,0.24099623723347072,0.22666188855043898,0.5321626948575524
K1T,0.18,0.162,0.44717167442516575,0.02381562099871959,0.02176696542893726,0.04788732394366197,0.11267605633802817,0.0176696542893726,0.03969270166453265,0.07580025608194622,0.11113956466069141,0.07451984635083227,0.024989411266412537,36064.0,46175.0,0.11331164238223228,0.11345310510680436,36.2,35.5,35432.0,0.6854135338345865,0.06947368421052631,0.06947368421052631,0.20330827067669172,0.024661654135338346,0.008421052631578947,0.009022556390977444,0.041190619362597714,0.15213469633193025,0.3184004810583283,0.2312086590499098,0.1121467227901383,0.1449188214070956,0.3690224291155311,0.2709832134292566,0.3599943574552123
K1V,0.22,0.19399999999999998,0.38965357967667436,0.022337383845604002,0.01947819871336669,0.040028591851322376,0.10257326661901359,0.01929949964260186,0.04056468906361687,0.08345246604717656,0.11115082201572551,0.08166547533952824,0.027742054014330334,35683.0,49020.0,0.14529677836241114,0.1233268715960491,38.7,37.7,54835.0,0.6412745304916649,0.0588731799957797,0.0588731799957797,0.23760286980375606,0.03587254695083351,0.0175142435112893,0.008862629246676515,0.04494619117957375,0.1645916860097067,0.29331082506857986,0.22367588098755012,0.11605824013504959,0.15720616163747625,0.36153704045815627,0.2239054128948827,0.41455754664696104
K1W,0.2,0.047,0.3181818181818182,0.0218303946263644,0.030226700251889168,0.03526448362720403,0.08816120906801007,0.017632241813602016,0.036943744752308987,0.08984047019311503,0.10495382031905962,0.051217464315701094,0.010595358224016145,52267.0,59787.0,0.027777777777777776,0.20909090909090908,36.3,36.6,10032.0,0.7300094073377235,0.07149576669802446,0.07149576669802446,0.17309501411100658,0.012229539040451553,0.007525870178739417,0.005644402634054563,0.028222013170272814,0.22859830667920977,0.3396048918156162,0.19567262464722485,0.08936970837253057,0.11853245531514581,0.24835941443715295,0.22110045431600203,0.5310449268046441
K1X,0.12,0.078,0.08383233532934131,0.043010752688172046,0.021505376344086023,0.03225806451612903,0.10752688172043011,0.021505376344086023,0.08602150537634409,0.03225806451612903,0.10752688172043011,0.043010752688172046,0.0,40235.0,45809.0,0.060240963855421686,0.10843373493975904,43.4,46.0,835.0,0.8354430379746836,0.05063291139240506,0.05063291139240506,0.10126582278481013,0.0,0.0,0.02531645569620253,0.0379746835443038,0.26582278481012656,0.2911392405063291,0.11392405063291139,0.06329113924050633,0.24050632911392406,0.1566265060240964,0.16265060240963855,0.6807228915662651
K1Y,0.24,0.125,0.15744790326730126,0.025597985732270248,0.01258917331095258,0.01594628619387327,0.06966009232060429,0.04070499370541335,0.03483004616030214,0.08560637851447755,0.11665967268149391,0.059588753671842215,0.009943906170321265,50908.0,65320.0,0.09650711513583442,0.2520051746442432,41.0,39.9,19774.0,0.4271653543307087,0.054133858267716536,0.054133858267716536,0.23966535433070865,0.17224409448818898,0.09694881889763779,0.00984251968503937,0.028051181102362203,0.10334645669291338,0.27116141732283466,0.3809055118110236,0.12992125984251968,0.08661417322834646,0.18960638024183174,0.2333419089271932,0.5773089786467713
K1Z,0.19,0.23,0.2421129860601614,0.02651685393258427,0.018426966292134833,0.0301123595505618,0.09932584269662921,0.031011235955056178,0.032359550561797755,0.07415730337078652,0.11910112359550562,0.07550561797752808,0.014337788578371811,35840.0,51408.0,0.1678832116788321,0.12530413625304138,39.8,39.0,20983.0,0.5332286760858189,0.0575614861329147,0.0575614861329147,0.2705389848246991,0.07535321821036106,0.05703819989534275,0.006802721088435374,0.03192046049188906,0.1360544217687075,0.2778649921507064,0.29984301412872844,0.11250654107796965,0.14181057038199896,0.23814180929095355,0.2256723716381418,0.5359413202933986
K2A,0.3,0.095,0.12959442332065907,0.026817640047675805,0.017878426698450536,0.016090584028605484,0.08939213349225268,0.02800953516090584,0.03158522050059595,0.08045292014302742,0.11442193087008343,0.05065554231227652,0.01196319018404908,49507.0,76087.0,0.06818883060783709,0.273372415921012,45.1,47.0,16790.0,0.5673959068454482,0.053634438955539876,0.053634438955539876,0.2244177840508116,0.09174311926605505,0.05575158786167961,0.007057163020465773,0.024700070571630206,0.09527170077628794,0.2964008468595625,0.3486238532110092,0.12914608327452365,0.10515172900494002,0.21887868229331645,0.21539436173582516,0.565410199556541
K2B,0.2,0.243,0.3567601638827608,0.03811659192825112,0.02530429212043562,0.02626521460602178,0.1262011531069827,0.033632286995515695,0.04099935938500961,0.0647021140294683,0.10890454836643178,0.08584240871236387,0.0218587828274886,30907.0,40947.0,0.17028354189767148,0.06779661016949153,42.6,41.4,32260.0,0.5228733459357278,0.04801512287334594,0.04801512287334594,0.33534971644612477,0.06351606805293006,0.018525519848771266,0.011720226843100189,0.05066162570888469,0.1546313799621928,0.2499054820415879,0.25066162570888467,0.14026465028355387,0.15425330812854443,0.3652694610778443,0.19996848408446266,0.4349196344153798
K2C,0.22,0.16,0.28262476894639554,0.027018333869411385,0.01576069475715664,0.022836925056288194,0.12769379221614668,0.02444515921518173,0.051463493084593116,0.07976841428111933,0.1013187520102927,0.08909617240270183,0.018808777429467086,35451.0,46610.0,0.13836477987421383,0.1220865704772475,41.5,39.4,27941.0,0.6033582089552239,0.06604477611940299,0.06604477611940299,0.22723880597014925,0.054104477611940295,0.038432835820895524,0.01082089552238806,0.04141791044776119,0.15708955223880597,0.2746268656716418,0.25298507462686565,0.1253731343283582,0.14776119402985075,0.3076354224440747,0.21057496764651507,0.4817896099094102
K2E,0.24,0.16899999999999998,0.29343527550751386,0.030653266331658293,0.024120603015075376,0.022613065326633167,0.12914572864321608,0.02763819095477387,0.06582914572864322,0.07185929648241206,0.09748743718592964,0.0763819095477387,0.0208994708994709,35194.0,46657.0,0.1371458829759068,0.1321154355308446,42.5,41.4,19034.0,0.623018203170875,0.06694069289489137,0.06694069289489137,0.22842043452730476,0.051673517322372284,0.022900763358778626,0.007046388725778039,0.04636150234741784,0.15375586854460094,0.2664319248826291,0.24882629107981222,0.13438967136150234,0.14964788732394366,0.3391350210970464,0.2165084388185654,0.4443565400843882
K2G,0.21,0.096,0.32348077718065316,0.03480490932405202,0.028027111192526103,0.028210294925810588,0.11284117970324235,0.028576662392379555,0.04524638212126763,0.0736398607803627,0.1016669719728888,0.0701593698479575,0.018084669132757913,41019.0,53008.0,0.07903957131079967,0.1535449299258038,39.6,40.0,49222.0,0.6713375796178344,0.05498938428874735,0.05498938428874735,0.21762208067940553,0.0326963906581741,0.015074309978768578,0.008492569002123142,0.03438760348121418,0.16514540437274464,0.29951178093822967,0.24729356824453408,0.1216302271279983,0.1318191466779877,0.31125348765113153,0.23592022320967243,0.45272295132789087
K2H,0.28,0.09699999999999999,0.18377742946708464,0.03728070175438596,0.02266081871345029,0.0266812865497076,0.10818713450292397,0.03179824561403509,0.04788011695906433,0.07931286549707603,0.11659356725146199,0.0625,0.01008533747090768,42939.0,57816.0,0.07097541633624108,0.15820777160983346,44.9,46.6,26402.0,0.6917454858125538,0.05975924333619948,0.05975924333619948,0.18701633705932932,0.040412725709372314,0.012037833190025795,0.009458297506448839,0.03611349957007739,0.17239896818572656,0.30954428202923473,0.22098022355975924,0.12596732588134135,0.1349957007738607,0.22193927522037218,0.2070519098922625,0.5708129285014691
K2J,0.16,0.067,0.3576318089134867,0.03272681324235532,0.02779883750315896,0.029315137730603992,0.10828910791003285,0.02843062926459439,0.04157189790245135,0.07391963608794541,0.10917361637604246,0.058377558756633814,0.020445285215366704,46879.0,55096.0,0.04679767103347889,0.13457059679767103,35.5,36.1,68963.0,0.7077144917087239,0.05767844268204758,0.05767844268204758,0.19682768565248737,0.022638788752703677,0.006777217015140591,0.00850757029560202,0.0393712143063167,0.19195269685607153,0.3226132102682434,0.2144505336025382,0.10297086818575137,0.1284972598788578,0.296533644043111,0.23528983396446257,0.46817652199242643
K2K,0.25,0.069,0.311383464894059,0.05378020265003897,0.03507404520654715,0.01636788776305534,0.09547934528448948,0.03936087295401403,0.02922837100545596,0.06547155105222136,0.09197194076383476,0.05339049103663289,0.016980741354317663,47567.0,62157.0,0.04791666666666667,0.21020833333333333,41.0,42.6,24431.0,0.7127172918572735,0.0626715462031107,0.0626715462031107,0.16285452881976212,0.04391582799634035,0.010064043915827997,0.008234217749313814,0.0343092406221409,0.16010978956999086,0.2909423604757548,0.26029277218664226,0.13998170173833485,0.11390667886550777,0.31948483589530535,0.23078520980473619,0.44972995429995843
K2L,0.24,0.075,0.16069057104913678,0.04861111111111111,0.025,0.026851851851851852,0.11898148148148148,0.02824074074074074,0.049074074074074076,0.07777777777777778,0.10925925925925926,0.05648148148148148,0.01089556205155461,41375.0,49920.0,0.056266666666666666,0.112,41.3,42.9,19162.0,0.6817447495961227,0.06892837910608508,0.06892837910608508,0.18632202477113624,0.043080236941303175,0.010231556273559504,0.009693053311793215,0.052262931034482756,0.20204741379310345,0.2963362068965517,0.2052801724137931,0.10560344827586207,0.13900862068965517,0.19946879150066402,0.17981407702523242,0.6207171314741036
K2M,0.2,0.047,0.2605620696072957,0.04676145339652449,0.029699842022116903,0.02085308056872038,0.10552922590837283,0.03380726698262243,0.03475513428120063,0.0881516587677725,0.10458135860979463,0.058135860979462876,0.013320999074930619,50644.0,58099.0,0.03163379233345739,0.1697059918124302,36.5,37.0,27028.0,0.7461121157323689,0.06329113924050633,0.06329113924050633,0.15370705244122965,0.020253164556962026,0.008318264014466547,0.00867992766726944,0.03833634719710669,0.20687160940325497,0.3197106690777577,0.21482820976491862,0.10126582278481013,0.11934900542495479,0.2501395868230039,0.23096966313046716,0.5190768658105341
K2P,0.19,0.223,0.20926800472255017,0.013245033112582781,0.011175496688741722,0.014900662251655629,0.06995033112582781,0.037251655629139076,0.016142384105960264,0.08733443708609272,0.07201986754966887,0.07574503311258278,0.01338649957277129,40868.0,51184.0,0.18160515524311657,0.13151728178090216,40.3,34.5,17603.0,0.21833648393194707,0.0222117202268431,0.0222117202268431,0.20888468809073724,0.48062381852551983,0.06190926275992439,0.007561436672967864,0.022222222222222223,0.08983451536643026,0.24964539007092199,0.37541371158392434,0.1408983451536643,0.12245862884160756,0.2577502214348981,0.2022438736344848,0.5403011514614703
K2R,0.28,0.055,0.2025862068965517,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.17164179104477612,0.022388059701492536,0.07462686567164178,0.07462686567164178,0.022388059701492536,0.05970149253731343,0.008438818565400843,51328.0,91270.0,0.0379746835443038,0.4219409282700422,44.2,48.7,1188.0,0.8703703703703703,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.037037037037037035,0.1388888888888889,0.25,0.25,0.1574074074074074,0.1574074074074074,0.2801724137931034,0.25,0.46120689655172414
K2S,0.22,0.037000000000000005,0.11854441442873033,0.04473902236951118,0.030930682132007732,0.02264567798950566,0.10660038663352665,0.031206848936757802,0.0508146920740127,0.0820215410107705,0.1008008837337752,0.05247169290251312,0.006001263423878711,52502.0,63482.0,0.02776015228426396,0.2141497461928934,38.6,40.1,32061.0,0.774751682153156,0.05831464274271067,0.05831464274271067,0.1256007689842999,0.02306952899711631,0.008330663248958666,0.00993271387375841,0.04806151874399231,0.2130727330983659,0.3018263377122717,0.21050945209868632,0.10477411086190323,0.12207625760974047,0.14953122517082473,0.17924678213888448,0.6710630859685365
K2T,0.15,0.07400000000000001,0.48903156768325307,0.05360623781676413,0.057504873294346975,0.017543859649122806,0.07992202729044834,0.03898635477582846,0.03508771929824561,0.08382066276803118,0.06530214424951267,0.042884990253411304,0.04340921122286924,53385.0,63369.0,0.05187930121757544,0.2323980942297512,36.2,38.6,9447.0,0.7184684684684685,0.0686936936936937,0.0686936936936937,0.18130630630630631,0.02027027027027027,0.007882882882882882,0.0045045045045045045,0.02367531003382187,0.1555806087936866,0.27282976324689967,0.28861330326944756,0.16459977452085683,0.0935738444193912,0.42398286937901497,0.2558886509635974,0.32066381156316914
K2V,0.14,0.049,0.4156378600823045,0.05862068965517241,0.04482758620689655,0.006896551724137931,0.09655172413793103,0.017241379310344827,0.02413793103448276,0.05862068965517241,0.1103448275862069,0.07586206896551724,0.01642710472279261,47840.0,54482.0,0.03909465020576132,0.1337448559670782,33.8,33.5,2435.0,0.8358778625954199,0.05343511450381679,0.05343511450381679,0.0916030534351145,0.019083969465648856,0.007633587786259542,0.0,0.030534351145038167,0.17938931297709923,0.23282442748091603,0.3435114503816794,0.12595419847328243,0.0916030534351145,0.31069958847736623,0.2654320987654321,0.4218106995884774
K2W,0.14,0.048,0.36389521640091116,0.06060606060606061,0.04004329004329004,0.01948051948051948,0.07900432900432901,0.047619047619047616,0.0367965367965368,0.06060606060606061,0.09415584415584416,0.05844155844155844,0.01674364896073903,54628.0,68900.0,0.03119584055459272,0.2362796071634893,34.2,37.0,8660.0,0.7684346701164295,0.055627425614489,0.055627425614489,0.14877102199223805,0.016817593790426907,0.00646830530401035,0.00258732212160414,0.04015544041450777,0.17746113989637305,0.2810880829015544,0.25259067357512954,0.1489637305699482,0.09844559585492228,0.3173789173789174,0.24273504273504273,0.43988603988603986
K4A,0.19,0.046,0.27714285714285714,0.01954957772912105,0.017360025023459492,0.025179856115107913,0.1083828589302471,0.020331560838285894,0.03737879261807945,0.08195182984047544,0.11761025961839225,0.058805129809196124,0.00718562874251497,51203.0,56964.0,0.029948396608920014,0.15471802432731294,36.2,36.9,54524.0,0.6732638275313659,0.06379218943276198,0.06379218943276198,0.2286623078282382,0.019438063262060434,0.004594451316487012,0.01007245096306768,0.05814775539059738,0.23347472605160835,0.3174266525273948,0.18451749734888653,0.08554259455638034,0.12106751502297632,0.22112637109411007,0.19190708821089503,0.5870587150889482
K4B,0.24,0.061,0.039445628997867806,0.0260707635009311,0.020484171322160148,0.04655493482309125,0.10614525139664804,0.00931098696461825,0.09869646182495345,0.06890130353817504,0.09869646182495345,0.0335195530726257,0.0,46528.0,56098.0,0.0430672268907563,0.20798319327731093,42.5,46.3,4793.0,0.8264642082429501,0.05422993492407809,0.05422993492407809,0.07158351409978309,0.028199566160520606,0.004338394793926247,0.01735357917570499,0.09544468546637744,0.2950108459869848,0.2668112798264642,0.1475054229934924,0.09327548806941431,0.1019522776572668,0.08422174840085288,0.11727078891257996,0.7985074626865671
K4C,0.27,0.05,0.05961754780652419,0.037698412698412696,0.037698412698412696,0.025793650793650792,0.09523809523809523,0.013888888888888888,0.10714285714285714,0.06746031746031746,0.08928571428571429,0.04563492063492063,0.0034129692832764505,51840.0,69865.0,0.04550625711035267,0.2844141069397042,42.7,46.8,4530.0,0.8113636363636364,0.07045454545454545,0.07045454545454545,0.09090909090909091,0.011363636363636364,0.0,0.015909090909090907,0.07045454545454545,0.25,0.29545454545454547,0.18181818181818182,0.07954545454545454,0.12272727272727273,0.1203599550056243,0.1124859392575928,0.7671541057367829
K4K,0.22,0.07400000000000001,0.05446695450016606,0.032376298106292,0.028100183262064753,0.03909590714722053,0.10445937690897984,0.012828344532681736,0.10445937690897984,0.08430054978619425,0.11606597434331094,0.056811240073304826,0.0009813542688910696,43193.0,49574.0,0.044854881266490766,0.0979551451187335,40.8,42.5,15368.0,0.7967145790554415,0.06365503080082136,0.06365503080082136,0.08213552361396304,0.040383299110198494,0.004106776180698152,0.013689253935660506,0.1327857631759069,0.2929500342231348,0.24435318275154005,0.13620807665982204,0.0568104038329911,0.13826146475017112,0.06212624584717608,0.07375415282392027,0.8644518272425249
K4M,0.25,0.047,0.13373161764705882,0.03369839932603201,0.038753159224936815,0.02527379949452401,0.07666385846672283,0.031171019376579612,0.07497893850042123,0.08340353833192923,0.09856781802864364,0.04212299915754002,0.007269422989550204,56354.0,76042.0,0.038021071919377,0.3247824095281722,42.4,45.4,11009.0,0.8483263598326359,0.06171548117154812,0.06171548117154812,0.060669456066945605,0.02301255230125523,0.0031380753138075313,0.005230125523012552,0.03761755485893417,0.1839080459770115,0.33019853709508884,0.24660397074190177,0.109717868338558,0.09299895506792058,0.20597701149425288,0.2013793103448276,0.593103448275862
K4P,0.22,0.046,0.09391124871001032,0.03663985701519214,0.032171581769437,0.045576407506702415,0.09830205540661305,0.01876675603217158,0.07149240393208221,0.06523681858802502,0.10366398570151922,0.03753351206434316,0.0056065239551478085,54040.0,64850.0,0.027461139896373058,0.27461139896373055,40.0,43.4,9821.0,0.8744813278008299,0.058091286307053944,0.058091286307053944,0.04045643153526971,0.01037344398340249,0.005186721991701245,0.012448132780082987,0.06010362694300518,0.20932642487046632,0.3616580310880829,0.17409326424870467,0.07979274611398963,0.11398963730569948,0.13209494324045407,0.19865841073271415,0.6692466460268318
K4R,0.19,0.039,0.04244954766875435,0.03140096618357488,0.036231884057971016,0.03985507246376811,0.07246376811594203,0.018115942028985508,0.08816425120772947,0.07125603864734299,0.09420289855072464,0.04468599033816425,0.0006770480704129993,49037.0,56263.0,0.020618556701030927,0.12714776632302405,39.3,41.3,7435.0,0.8537931034482759,0.06896551724137931,0.06896551724137931,0.03586206896551724,0.027586206896551724,0.002758620689655172,0.012413793103448275,0.0881542699724518,0.26584022038567495,0.33746556473829203,0.14600550964187328,0.05647382920110193,0.10330578512396695,0.09318497913769123,0.13421418636995827,0.7726008344923505
K6A,0.22,0.24100000000000002,0.03347107438016529,0.14864864864864866,0.027927927927927927,0.03873873873873874,0.17477477477477477,0.00990990990990991,0.06306306306306306,0.07567567567567568,0.13333333333333333,0.07567567567567568,0.0016240357287860333,26780.0,35901.0,0.152191894127378,0.041770057899090156,47.9,52.4,12538.0,0.8340248962655602,0.06639004149377593,0.06639004149377593,0.014522821576763486,0.07157676348547717,0.005186721991701245,0.008298755186721992,0.09024896265560166,0.16804979253112035,0.30186721991701243,0.18672199170124482,0.08506224066390042,0.16804979253112035,0.049173553719008264,0.045454545454545456,0.9053719008264463
K6H,0.18,0.271,0.05805274506551667,0.09090909090909091,0.02980007544322897,0.07732930969445492,0.14975480950584685,0.012070916635231988,0.06714447378347793,0.06903055450773293,0.14107883817427386,0.08223311957751792,0.0034653465346534654,26447.0,34997.0,0.18631561294650345,0.0385711889988261,43.8,46.1,30949.0,0.7778772951186744,0.09493954321540528,0.09493954321540528,0.03940886699507389,0.07120465741155396,0.009404388714733543,0.00761307657859382,0.0877742946708464,0.18271383788625167,0.2592924317062248,0.1755485893416928,0.09538737124944022,0.19928347514554412,0.07745894841598938,0.09868966661137833,0.8238513849726323
K6J,0.2,0.24100000000000002,0.06087211003804507,0.10120942075111394,0.028007638446849142,0.07065563335455124,0.1648631444939529,0.012730744748567792,0.07129217059197963,0.0483768300445576,0.13685550604710375,0.08465945257797582,0.003755054881571346,26890.0,33773.0,0.13736903376018628,0.03288707799767171,44.3,46.3,17644.0,0.7700145560407569,0.09679767103347889,0.09679767103347889,0.03784570596797671,0.07641921397379912,0.009461426491994178,0.009461426491994178,0.1098981077147016,0.19359534206695778,0.22125181950509462,0.1710334788937409,0.07860262008733625,0.22561863173216884,0.07960199004975124,0.10564822944103014,0.8144571261340358
K6K,0.22,0.10300000000000001,0.03697478991596639,0.07191780821917808,0.02054794520547945,0.0684931506849315,0.1780821917808219,0.010273972602739725,0.05136986301369863,0.08561643835616438,0.17465753424657535,0.04794520547945205,0.0015873015873015873,34142.0,42544.0,0.05714285714285714,0.04285714285714286,42.9,45.0,3153.0,0.8764478764478765,0.06177606177606178,0.06177606177606178,0.03088803088803089,0.015444015444015444,0.0,0.019305019305019305,0.08108108108108109,0.1891891891891892,0.28185328185328185,0.17374517374517376,0.0694980694980695,0.20463320463320464,0.0738255033557047,0.08221476510067115,0.8422818791946308
K6T,0.27,0.054000000000000006,0.0,0.09433962264150944,0.0,0.0,0.1320754716981132,0.0,0.1509433962264151,0.05660377358490566,0.2641509433962264,0.05660377358490566,0.0,38571.0,50260.0,0.036036036036036036,0.10810810810810811,43.9,46.8,556.0,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.06666666666666667,0.3111111111111111,0.3111111111111111,0.15555555555555556,0.044444444444444446,0.13333333333333333,0.030927835051546393,0.10309278350515463,0.8556701030927835
K6V,0.26,0.18,0.03958026509572901,0.10665137614678899,0.03211009174311927,0.04128440366972477,0.13876146788990826,0.012996941896024464,0.059250764525993885,0.06880733944954129,0.15940366972477063,0.0860091743119266,0.0027649769585253456,30708.0,40994.0,0.1223128243143069,0.06430689399555226,46.9,50.4,27782.0,0.789568345323741,0.08543165467625899,0.08543165467625899,0.015287769784172662,0.08633093525179857,0.009892086330935251,0.013039568345323741,0.06564748201438848,0.19649280575539568,0.2846223021582734,0.19199640287769784,0.09127697841726619,0.16906474820143885,0.0958954537088165,0.13657279587704768,0.7675317504141358
K7A,0.19,0.17800000000000002,0.02151859821703043,0.08243500317057705,0.03424223208623969,0.04819277108433735,0.15789473684210525,0.03804692454026633,0.08814204185161699,0.05770450221940393,0.13316423589093215,0.05833861762840837,0.0015206812652068127,31229.0,37603.0,0.11162079510703364,0.04250764525993884,44.0,47.2,16626.0,0.8161004431314623,0.086410635155096,0.086410635155096,0.005908419497784343,0.07016248153618906,0.0022156573116691287,0.019202363367799114,0.0967503692762186,0.22968980797636632,0.2363367799113737,0.16322008862629248,0.0878877400295421,0.1861152141802068,0.06117430064555795,0.1029818628957885,0.8358438364586536
K7C,0.23,0.095,0.0335243553008596,0.07214323328067404,0.03475513428120063,0.03370194839389152,0.13533438651922064,0.01790416008425487,0.09583991574512901,0.05950500263296472,0.110057925223802,0.0679304897314376,0.0008648025367541078,39043.0,47589.0,0.06406926406926407,0.09668109668109669,42.1,44.0,17666.0,0.8546228710462287,0.05900243309002433,0.05900243309002433,0.024939172749391728,0.04562043795620438,0.006082725060827251,0.010340632603406326,0.0894704808277541,0.248934875228241,0.278149726110773,0.15581253804017042,0.08825319537431528,0.1393791844187462,0.07423330467182573,0.1295500143307538,0.7962166809974205
K7G,0.31,0.127,0.017056222362602652,0.07227488151658767,0.041469194312796206,0.04265402843601896,0.11492890995260663,0.009478672985781991,0.07582938388625593,0.06042654028436019,0.12322274881516587,0.10545023696682465,0.0012285012285012285,34766.0,52843.0,0.07453416149068323,0.07639751552795031,47.8,52.0,8297.0,0.791023842917251,0.05049088359046283,0.05049088359046283,0.005610098176718092,0.13043478260869565,0.009817671809256662,0.014025245441795231,0.06022408963585434,0.20868347338935575,0.31932773109243695,0.15546218487394958,0.10084033613445378,0.1568627450980392,0.08470290771175727,0.13400758533501897,0.7825537294563844
K7H,0.28,0.125,0.01132852729145211,0.08588957055214724,0.023176550783912748,0.0408997955010225,0.11724608043626449,0.014996591683708248,0.11860940695296524,0.07293796864349011,0.12951601908657123,0.0790729379686435,0.0013610071452875127,34888.0,43269.0,0.07827586206896552,0.07931034482758621,48.5,52.9,15009.0,0.8455349959774738,0.05551086082059534,0.05551086082059534,0.008045052292839904,0.0756234915526951,0.008045052292839904,0.007240547063555913,0.10144927536231885,0.21739130434782608,0.27053140096618356,0.18518518518518517,0.0966183574879227,0.1288244766505636,0.06522485410230003,0.10332990044627531,0.831101956745623
K7K,0.24,0.22899999999999998,0.08846153846153847,0.03304031524704456,0.013640497120339497,0.024856016974840862,0.09639284631706578,0.017581085177326462,0.04546832373446499,0.11518642012731131,0.14671112458320704,0.12579569566535315,0.004660131769243131,28881.0,38554.0,0.17814612166076602,0.05616350177019633,39.2,37.0,31621.0,0.6410803127221038,0.0806680881307747,0.0806680881307747,0.09132906894100924,0.13894811656005687,0.03411513859275053,0.013859275053304905,0.047619047619047616,0.13574982231698648,0.31556503198294245,0.2103766879886283,0.11940298507462686,0.17199715707178392,0.12532051282051282,0.15080128205128204,0.7238782051282051
K7L,0.36,0.162,0.10480480480480481,0.02894438138479001,0.01191827468785471,0.01872871736662883,0.08740068104426787,0.01362088535754824,0.047105561861521,0.21906923950056753,0.1674233825198638,0.09194097616345062,0.0041116005873715125,36515.0,57491.0,0.14905548996458087,0.1806375442739079,44.4,44.6,17749.0,0.5427204374572796,0.05673274094326726,0.05673274094326726,0.060833902939166094,0.25153793574846206,0.07177033492822966,0.016404647983595352,0.028727770177838577,0.12311901504787962,0.2660738714090287,0.3071135430916553,0.14705882352941177,0.1292749658002736,0.187987987987988,0.18558558558558558,0.6264264264264264
K7M,0.33,0.139,0.10031586973096612,0.03631402183039462,0.01868178001679261,0.02476910159529807,0.1286733837111671,0.014693534844668345,0.054575986565911,0.13119227539882453,0.16330814441645675,0.09026028547439127,0.005414771496642842,35277.0,45610.0,0.09991264468224503,0.08124044551212055,44.0,44.6,47676.0,0.7507232401157184,0.07184185149469624,0.07184185149469624,0.10728061716489874,0.04604628736740598,0.014223722275795565,0.010125361620057859,0.03664416586306654,0.1636933461909354,0.2929122468659595,0.24445515911282545,0.11041465766634523,0.1518804243008679,0.1641433395055005,0.16871800457466507,0.6671386559198345
K7N,0.28,0.09300000000000001,0.039318479685452164,0.059880239520958084,0.02874251497005988,0.041916167664670656,0.12574850299401197,0.01437125748502994,0.06347305389221557,0.07305389221556886,0.17005988023952096,0.07305389221556886,0.0013063357282821686,38569.0,42994.0,0.06009144350097975,0.043762246897452645,40.6,40.3,7900.0,0.8601864181091877,0.06391478029294274,0.06391478029294274,0.05059920106524634,0.017310252996005325,0.0,0.005326231691078562,0.05459387483355526,0.24101198402130491,0.31025299600532624,0.17177097203728361,0.0758988015978695,0.14513981358189082,0.08191349934469201,0.1363040629095675,0.7824377457404981
K7P,0.29,0.061,0.11566208983011403,0.0440251572327044,0.02012578616352201,0.018448637316561847,0.12830188679245283,0.014255765199161425,0.059958071278826,0.10272536687631027,0.16268343815513628,0.07421383647798742,0.008111239860950173,42432.0,49648.0,0.04453252506411751,0.10655164373979949,40.6,41.2,21653.0,0.8224654926225606,0.07900999524036173,0.07900999524036173,0.05521180390290338,0.029985721085197526,0.0033317467872441696,0.009995240361732508,0.04093288910042837,0.17991432651118516,0.30652070442646356,0.23655402189433603,0.10376011423131842,0.13184198000951927,0.16639515941354432,0.17570397952059577,0.6581335815685362
K7R,0.28,0.154,0.022604951560818085,0.109375,0.021577380952380952,0.047619047619047616,0.12276785714285714,0.010416666666666666,0.0900297619047619,0.06398809523809523,0.13913690476190477,0.09300595238095238,0.0014169323414806943,31883.0,40290.0,0.0918185066095034,0.051089674883887104,45.5,48.8,14406.0,0.8621848739495799,0.06218487394957983,0.06218487394957983,0.0025210084033613447,0.05714285714285714,0.007563025210084034,0.008403361344537815,0.09327731092436975,0.22436974789915967,0.26134453781512607,0.1781512605042017,0.0907563025210084,0.15210084033613444,0.059203444564047365,0.11768927161822748,0.8234660925726588
